C22001977,122
C22012266,122
C22031255,122
C22043870,122
C22129678,122
C22596352,122
S22341572,122
C22620864,122
C22622757,122
C22637331,122
C22674769,122
C22688329,122
C22688691,122
C22031461,121
C22032026,121
C22142191,121
S22137098,121
S22140185,121
S22154960,121
C22600657,121
C22644329,121
C22677695,121
C22693755,121
C22695385,121
C22708780,121
C22905741,121
C22057678,120
C22171380,120
C22171677,120
C22595422,120
C22599848,120
C22618988,120
C22655001,120
C22952920,120
C22012919,119
C22019472,119
C22047737,119
C22049892,119
C22148455,119
C22618269,119
C22632643,119
C22635460,119
C22640000,119
C22651569,119
C22656284,119
C22692304,119
C22694661,119
C22707218,119
C22000178,118
C22001866,118
C22002144,118
C22006499,118
C22015969,118
C22022607,118
C22031995,118
C22044269,118
C22046477,118
C22060378,118
C22080571,118
C22140340,118
C22144287,118
C22168481,118
C22169499,118
S22159528,118
C22344490,118
C22346712,118
C22601120,118
C22624935,118
C22631125,118
C22648098,118
C22660664,118
C22680857,118
C22000752,117
C22000934,117
C22001588,117
C22003838,117
C22008551,117
C22019289,117
C22019545,117
C22027157,117
C22064608,117
C22171957,117
C22349567,117
C22592353,117
C22674850,117
C22685182,117
C22695582,117
C22001632,116
C22002682,116
C22006290,116
C22007648,116
C22017366,116
C22027214,116
C22033250,116
C22139943,116
C22631768,116
C22646245,116
C22662541,116
C22702053,116
C22012488,115
C22023268,115
C22030165,115
C22065359,115
C22066807,115
C22070345,115
C22141502,115
C22145146,115
C22165902,115
C22170371,115
C22593445,115
OC2681890,115
C22698421,115
C22950553,115
C22000594,114
C22007427,114
C22011099,114
C22017839,114
C22023756,114
C22025042,114
C22047330,114
C22071657,114
C22129742,114
C22149531,114
S22130779,114
C22617092,114
C22618320,114
C22628127,114
C22670502,114
C22703669,114
C22006874,113
C22011304,113
C22015504,113
C22021057,113
C22021197,113
C22029167,113
C22031085,113
C22031528,113
OC2701794,113
C22140957,113
C22141927,113
C22146399,113
C22169548,113
C22169702,113
C22596454,113
C22679174,113
C22691784,113
C22032370,112
C22034210,112
C22035933,112
C22042930,112
C22061536,112
C22065458,112
C22080673,112
C22627315,112
C22627504,112
C22647690,112
C22663003,112
C22681566,112
C22684680,112
C22695149,112
C22695705,112
C22698320,112
C22013016,111
C22013965,111
C22026608,111
C22026861,111
C22056239,111
C22058805,111
C22062325,111
C22063385,111
C22136631,111
C22141400,111
S22128340,111
C22599975,111
C22667586,111
C22689251,111
C22951878,111
C22010259,110
C22015753,110
C22018480,110
C22028676,110
C22056674,110
C22058713,110
C22061150,110
C22142819,110
C22168199,110
C22608602,110
C22629964,110
C22687127,110
C22700508,110
C22035639,109
C22047824,109
C22050562,109
C22067205,109
S22185726,109
C22596747,109
C22619124,109
C22620517,109
C22628586,109
C22663448,109
C22702833,109
C22000494,108
C22005140,108
C22005779,108
C22011572,108
C22020543,108
C22026304,108
C22045163,108
C22050658,108
C22059825,108
C22068072,108
C22131351,108
C22145490,108
C22597050,108
C22641797,108
C22900473,108
C22023636,107
C22034043,107
C22600442,107
C22628425,107
C22634921,107
C22677732,107
C22690189,107
C22903350,107
C22014047,106
C22025307,106
C22029477,106
C22046521,106
C22131847,106
C22348213,106
C22593541,106
C22639342,106
C22667786,106
C22696111,106
C22010496,105
C22016899,105
C22049538,105
C22058489,105
C22077145,105
C22170234,105
C22657462,105
C22658701,105
C22677115,105
C22020074,104
C22045374,104
C22067579,104
C22131779,104
C22143418,104
C22149013,104
C22171836,104
S22133180,104
S22159249,104
C22604791,104
C22634368,104
C22677549,104
C22687386,104
C22697328,104
C22710241,104
C22003367,103
C22005067,103
C22035307,103
C22046082,103
C22061709,103
C22063492,103
C22069033,103
C22149332,103
C22608303,103
C22622497,103
C22632205,103
C22688911,103
C22692716,103
C22007559,102
C22014783,102
C22033675,102
C22034682,102
C22058958,102
C22067187,102
C22129911,102
C22132492,102
C22173701,102
C22601312,102
C22621700,102
C22628995,102
C22642051,102
C22652733,102
C22699044,102
C22123649,101
C22143150,101
C22345353,101
C22346049,101
C22631401,101
C22636132,101
C22672701,101
C22690669,101
C22690873,101
C22693987,101
C22901952,101
C22003524,100
C22007205,100
C22014429,100
C22033588,100
C22660028,100
C22663648,100
C22667605,100
C22689686,100
C22689831,100
C22697795,100
C22009132,99
C22012706,99
C22016472,99
C22027511,99
C22039450,99
C22046987,99
C22166459,99
C22594111,99
C22603294,99
C22623451,99
C22633063,99
C22639736,99
C22645812,99
C22658150,99
C22660296,99
C22676902,99
C22691600,99
C22705526,99
C22951344,99
C22021310,98
C22026213,98
C22038260,98
C22038742,98
C22038978,98
C22062678,98
C22071071,98
C22143924,98
C22623561,98
C22638638,98
C22651720,98
C22696331,98
C22901037,98
C22006190,97
C22010900,97
C22045525,97
C22049070,97
C22065835,97
C22066296,97
C22076627,97
C22076733,97
C22081521,97
C22592977,97
C22598739,97
C22599141,97
C22635058,97
C22635122,97
C22660810,97
C22661415,97
C22661883,97
C22665795,97
C22690026,97
C22691197,97
C22696995,97
C22022154,96
C22024455,96
C22030844,96
C22070251,96
C22130380,96
C22146657,96
S22144911,96
C22611739,96
C22619377,96
C22633478,96
C22646457,96
C22651475,96
OC2673964,96
C22704167,96
C22901014,96
C22004130,95
C22024900,95
C22033389,95
C22034507,95
C22051233,95
C22148196,95
C22149632,95
C22593331,95
C22636548,95
C22674176,95
C22696737,95
C22708533,95
C22003477,94
C22005362,94
C22020122,94
C22020972,94
C22031127,94
C22130744,94
C22345614,94
C22606506,94
C22676705,94
C22677930,94
C22701233,94
C22710331,94
C22140717,93
C22143787,93
C22603759,93
C22619519,93
C22640665,93
C22647384,93
C22704330,93
C22909921,93
C22004722,92
C22045292,92
C22134308,92
C22900680,92
C22008675,91
C22012665,91
C22025243,91
C22031880,91
C22034731,91
C22038680,91
C22047289,91
C22048966,91
C22065182,91
C22067714,91
C22143302,91
S22150264,91
C22349460,91
C22607425,91
C22628828,91
C22685943,91
C22701472,91
C22901129,91
C22003279,90
C22007063,90
C22008116,90
C22034495,90
C22063030,90
C22066457,90
C22594570,90
C22628255,90
C22629289,90
C22638783,90
C22710126,90
C22002883,89
C22065952,89
C22145647,89
C22168077,89
C22168991,89
C22600743,89
C22637688,89
C22638439,89
C22645043,89
C22048325,88
C22131916,88
C22132971,88
C22675801,88
C22682701,88
C22697061,88
C22009914,87
C22063191,87
C22601599,87
C22348134,87
C22595770,87
C22604914,87
C22619624,87
C22674971,87
C22685325,87
C22698809,87
C22709949,87
C22001451,86
C22035136,86
C22063547,86
C22609766,86
C22631501,86
C22654487,86
C22679926,86
C22042496,85
C22059536,85
C22070037,85
C22126708,85
C22133762,85
C22143211,85
C22148219,85
C22617388,85
C22631394,85
C22632993,85
C22645964,85
C22907254,85
C22011202,84
C22065632,84
C22139866,84
C22617712,84
C22618858,84
C22643824,84
C22684853,84
C22687773,84
C22710041,84
C22904141,84
C22069239,83
C22145505,83
C22172719,83
C22629087,83
C22630409,83
C22687485,83
C22689370,83
C22006371,82
C22009875,82
C22017159,82
C22020671,82
C22044520,82
C22047052,82
C22607124,82
C22617661,82
C22650884,82
C22694877,82
C22695876,82
C22699700,82
C22904461,82
C22907163,82
C22010675,81
C22035038,81
C22150898,81
C22630584,81
C22639211,81
C22657694,81
C22659617,81
C22664077,81
C22676531,81
C22689774,81
C22690524,81
C22691937,81
C22024638,80
C22025103,80
C22133197,80
C22348736,80
C22598050,80
C22631047,80
C22698556,80
C22008857,79
C22010511,79
C22013899,79
C22017526,79
C22019642,79
C22047496,79
C22110323,79
C22114489,79
C22596128,79
C22622559,79
C22655816,79
C22668633,79
C22697475,79
