C22599975,188
C22635122,188
C22661415,188
C22701861,188
C22032424,187
C22038742,187
C22688911,187
C22696111,187
C22027157,186
C22170008,186
C22609766,186
C22636132,186
C22639736,186
C22674850,186
C22011572,185
C22018070,185
C22061536,185
C22068072,185
C22079582,185
C22131351,185
C22140613,185
C22349051,185
C22620088,185
C22638638,185
C22696331,185
C22045525,184
C22658978,184
C22661883,184
C22679926,184
C22006874,183
C22038260,183
C22045163,183
C22056674,183
C22058805,183
C22637247,183
C22637331,183
C22692304,183
C22697955,183
C22020243,183
C22012488,182
C22023268,182
C22149632,182
C22604791,182
C22618858,182
C22632566,182
C22658701,182
C22000327,181
C22003913,181
C22011304,181
C22016472,181
C22021197,181
C22035038,181
C22048325,181
C22071657,181
C22143418,181
C22170371,181
C22346049,181
C22600743,181
C22659617,181
C22675430,181
C22681566,181
C22696673,181
C22696737,181
C22068778,180
C22645497,180
C22687127,180
C22690873,180
C22698556,180
C22903161,180
C22007427,179
C22007648,179
C22011791,179
C22020671,179
C22026765,179
C22044269,179
C22046082,179
C22344490,179
C22647690,179
C22709542,179
C22709949,179
C22020710,178
C22035933,178
C22618320,178
C22633877,178
C22667786,178
C22693830,178
C22701233,178
C22705526,178
C22009132,177
C22030844,177
C22595770,177
C22636663,177
C22027511,176
C22632643,176
C22685325,176
C22026861,175
C22047289,175
S22185726,175
C22616427,175
C22623045,175
C22631821,175
C22680710,175
C22063030,174
C22065952,174
C22149013,174
C22690524,174
C22710331,174
C22076627,173
C22077145,173
C22638783,173
C22666426,173
C22694877,173
C22017730,172
C22033588,172
C22131779,172
C22169548,172
C22171836,172
C22651569,172
C22655001,172
C22901952,172
C22018384,171
C22067579,171
C22129895,171
C22618415,171
C22682701,171
C22003367,170
C22023531,170
C22081521,170
C22171957,170
C22003279,169
C22012357,169
C22016799,169
C22031255,169
C22046987,169
C22131847,169
C22168077,169
S22144911,169
C22348213,169
C22612984,169
C22902477,169
C22057678,168
C22063492,168
C22596747,168
C22701472,168
C22002958,167
C22174210,167
C22608602,167
C22682341,167
C22660664,167
C22655662,167
C22003477,166
C22012706,166
C22031995,166
C22050658,166
C22600442,166
C22677115,166
C22687386,166
C22694378,166
C22698809,166
C22013449,165
C22058958,165
C22349567,165
C22663648,165
C22002416,164
C22014597,164
C22026304,164
C22663448,164
C22677695,164
C22684853,164
C22690026,164
C22034731,163
C22059536,163
C22063191,163
C22625835,163
C22700367,163
C22006190,162
C22006290,162
C22021310,162
C22905741,162
C22909921,162
C22015753,161
C22143150,161
C22634921,161
C22004454,160
C22049070,160
C22049538,160
C22660296,160
C22683572,160
C22007559,159
C22022607,159
C22046521,159
C22631394,159
C22634368,159
C22668633,159
C22030165,158
C22150898,158
C22170234,158
C22689370,158
C22009875,157
C22062325,157
C22625544,157
C22901037,157
C22059825,156
C22067205,156
C22619124,156
C22033389,155
C22065632,155
C22067324,155
C22080673,155
C22145647,155
C22619624,155
C22631401,155
C22647384,155
C22654487,155
C22662541,155
C22693558,155
C22042930,154
C22132492,154
C22601599,154
C22169702,154
C22344625,154
C22620715,154
C22629163,154
C22013016,153
C22065835,153
C22137177,153
C22604914,153
C22665299,153
C22697061,153
C22904889,153
C22017159,152
C22017526,152
C22594111,152
C22652733,152
C21711442,152
C22900473,152
C22909792,152
C22005362,151
C22123649,151
C22143924,151
C22693381,151
C22146657,150
C22148897,150
C22168511,150
C22592977,150
C22001632,149
C22143787,149
C22629748,149
C22678326,149
C22687485,149
C22141927,148
S22159249,148
S22159622,148
C22609673,148
C22005067,147
C22021454,147
C22658150,147
C22659547,147
C22069422,147
C22000494,146
C22063832,146
C22076733,146
C22142361,146
C22630584,146
C22654991,146
C22141350,145
C22606000,145
C22000934,144
C22010349,144
C22088169,144
C22137025,144
C22651475,144
C22681766,144
C22149332,143
C22345353,143
C22593144,143
C22603759,143
C22133762,143
C22069239,142
C22603294,142
C22676902,142
C22704594,142
C22009914,141
C22042496,141
C22063547,141
C22596128,141
C22005779,140
C22031127,140
C22032370,140
C22034507,140
C22608303,140
C22622093,140
C22655764,140
C22903684,140
C22907254,140
C22012665,139
C22014783,139
C22035307,139
C22046477,139
C22607820,139
C22637688,139
C22677888,139
C22900542,139
C22025243,138
C22132746,138
C22629289,138
C22629892,138
C22645812,138
C22008116,137
C22145505,136
C22344121,136
C22349460,136
C22620864,136
C22628995,136
C22034495,135
C22047052,135
C22130744,135
C22637851,135
C22909476,135
C22014815,134
C22035136,134
C22048040,134
C22061709,134
C22076821,134
C22638067,134
C22026213,133
C22635058,133
C22639342,133
C22664255,133
C22711182,133
C22907163,133
C22001588,132
C22014103,132
C22020074,132
C22025103,132
C22070470,132
C22147571,132
C22600054,132
C22950670,132
C22037029,131
C22047496,131
C22174333,131
C22629087,131
C22632749,131
C22633063,131
C22643824,131
C22675801,131
C22045292,130
C22048966,130
C22051233,130
C22057765,130
C22689831,130
C22904141,130
C22140292,129
C22599848,129
C22685012,129
C22066457,128
C22632205,128
C22024455,127
C22146733,127
C22149177,127
C22901014,127
C22907550,127
C22697500,126
C22710041,126
C22908107,126
C22007937,125
C22020122,125
C22035248,125
C22038978,125
C22062678,125
C22064877,125
C22065741,125
C22597219,125
C22689774,125
C22009018,124
C22021241,124
C22021545,124
C22050562,124
C22070037,124
C22142090,124
C22635755,124
C22908849,124
C22050736,123
C22140717,123
C22145146,123
C22168991,123
C22631768,123
C22662669,123
C22904389,123
